"agency","site_no","Date","month","HydrologicEvent","SampleFraction","Inorganic_N","Nitrate","Mixed_N","TP","Temperature","TSS","Turbidity"
"USGS","02086849",1986-03-25,"Mar","Routine sample",NA,NA,NA,NA,NA,478,NA,NA
"USGS","02086849",1986-04-21,"Apr","Routine sample","Total",157,59,1644.5,1597,NA,NA,NA
"USGS","02086849",1986-04-21,"Apr","Routine sample",NA,NA,NA,NA,NA,596,NA,NA
"USGS","02086849",1986-05-28,"May","Routine sample","Total",486,443,1451.5,1430,NA,NA,NA
"USGS","02086849",1986-05-28,"May","Routine sample",NA,NA,NA,NA,NA,782,NA,NA
"USGS","02086849",1986-06-18,"Jun","Routine sample","Total",1903,1746,1418,1457,NA,NA,NA
"USGS","02086849",1986-06-18,"Jun","Routine sample",NA,NA,NA,NA,NA,844,NA,NA
"USGS","02086849",1986-07-28,"Jul","Routine sample","Total",443,403,1206,1043,NA,NA,NA
"USGS","02086849",1986-07-28,"Jul","Routine sample",NA,NA,NA,NA,NA,914,NA,NA
"USGS","02086849",1986-08-20,"Aug","Routine sample","Total",179,163,869.5,147,NA,NA,NA
"USGS","02086849",1986-08-20,"Aug","Routine sample",NA,NA,NA,NA,NA,823,NA,NA
"USGS","02086849",1986-09-23,"Sep","Routine sample","Total",478,1989,698.5,1728,NA,NA,NA
"USGS","02086849",1986-09-23,"Sep","Routine sample",NA,NA,NA,NA,NA,823,NA,NA
"USGS","02086849",1986-10-28,"Oct","Routine sample","Total",1033,767,1288.5,1443,NA,NA,NA
"USGS","02086849",1986-10-28,"Oct","Routine sample",NA,NA,NA,NA,NA,596,NA,NA
"USGS","02086849",1986-11-24,"Nov","Routine sample","Total",443,2019,631.5,1443,NA,NA,NA
"USGS","02086849",1986-11-24,"Nov","Routine sample",NA,NA,NA,NA,NA,483,NA,NA
"USGS","02086849",1987-01-08,"Jan","Routine sample","Total",294,274,1680.5,1214,NA,NA,NA
"USGS","02086849",1987-01-08,"Jan","Routine sample",NA,NA,NA,NA,NA,1892,NA,NA
"USGS","02086849",1987-02-24,"Feb","Routine sample","Total",179,169,1029,153,NA,NA,NA
"USGS","02086849",1987-02-24,"Feb","Routine sample",NA,NA,NA,NA,NA,979,NA,NA
"USGS","02086849",1987-03-25,"Mar","Routine sample","Total",211,165,1189.5,1014,NA,NA,NA
"USGS","02086849",1987-03-25,"Mar","Routine sample",NA,NA,NA,NA,NA,478,NA,NA
"USGS","02086849",1987-04-16,"Apr","Routine sample","Total",179,165,792,169,NA,NA,NA
"USGS","02086849",1987-04-16,"Apr","Routine sample",NA,NA,NA,NA,NA,524,NA,NA
"USGS","02086849",1987-05-18,"May","Routine sample","Total",294,163,631.5,1448,NA,NA,NA
"USGS","02086849",1987-05-18,"May","Routine sample",NA,NA,NA,NA,NA,801,NA,NA
"USGS","02086849",1988-12-21,"Dec","Routine sample",NA,NA,NA,NA,NA,1989,NA,NA
"USGS","02086849",1989-04-06,"Apr","Routine sample",NA,NA,NA,NA,NA,505,NA,NA
"USGS","02086849",1989-09-19,"Sep","Routine sample",NA,NA,NA,NA,NA,827,NA,NA
"USGS","02086849",1989-10-26,"Oct","Routine sample",NA,NA,NA,NA,NA,548,NA,NA
"USGS","02086849",1990-04-20,"Apr","Routine sample",NA,NA,NA,NA,NA,548,NA,NA
"USGS","02086849",1990-08-28,"Aug","Routine sample",NA,NA,NA,NA,NA,928,NA,NA
"USGS","02086849",1990-10-22,"Oct","Routine sample",NA,NA,NA,NA,NA,619,NA,NA
"USGS","02086849",1991-04-22,"Apr","Routine sample",NA,NA,NA,NA,NA,529,NA,NA
"USGS","02086849",1992-04-21,"Apr","Storm","Dissolved",2000,1637,401,251,NA,NA,NA
"USGS","02086849",1992-04-21,"Apr","Storm","Total",2000,1998,909.5,282,NA,NA,NA
"USGS","02086849",1992-04-21,"Apr","Storm",NA,NA,NA,NA,NA,801,NA,NA
"USGS","02086849",1992-08-11,"Aug","Routine sample",NA,NA,NA,NA,NA,844,NA,NA
"USGS","02086849",1992-11-18,"Nov","Routine sample",NA,NA,NA,NA,NA,478,NA,NA
"USGS","02086849",1993-04-28,"Apr","Routine sample",NA,NA,NA,NA,NA,571,NA,NA
"USGS","02086849",1993-05-20,"May","Routine sample","Dissolved",768,625,1033,59,NA,NA,NA
"USGS","02086849",1993-05-20,"May","Routine sample","Total",NA,NA,1033,99,NA,NA,NA
"USGS","02086849",1993-05-20,"May","Routine sample",NA,NA,NA,NA,NA,646,NA,NA
"USGS","02086849",1993-05-26,"May","Storm",NA,NA,NA,NA,NA,801,NA,NA
"USGS","02086849",1993-08-12,"Aug","Routine sample",NA,NA,NA,NA,NA,888,NA,NA
"USGS","02086849",1993-10-19,"Oct","Routine sample",NA,NA,NA,NA,NA,801,NA,NA
"USGS","02086849",1994-03-29,"Mar","Storm",NA,NA,NA,NA,NA,483,NA,NA
"USGS","02086849",1994-04-18,"Apr","Routine sample",NA,NA,NA,NA,NA,646,NA,NA
"USGS","02086849",1994-08-23,"Aug","Routine sample",NA,NA,NA,NA,NA,866,NA,NA
"USGS","02086849",1994-10-25,"Oct","Routine sample",NA,NA,NA,NA,NA,592,NA,NA
"USGS","02086849",1995-04-24,"Apr","Routine sample",NA,NA,NA,NA,NA,550,NA,NA
"USGS","02086849",2006-01-18,"Jan","Storm","Dissolved",269,521.5,NA,NA,NA,NA,NA
"USGS","02086849",2006-01-18,"Jan","Storm","Total",NA,NA,758,234,NA,NA,NA
"USGS","02086849",2006-01-18,"Jan","Storm",NA,NA,NA,NA,NA,455,NA,NA
"USGS","02086849",2006-06-14,"Jun","Storm","Dissolved",178,252.5,NA,NA,NA,NA,NA
"USGS","02086849",2006-06-14,"Jun","Storm","Total",NA,NA,393,197,NA,NA,NA
"USGS","02086849",2006-06-14,"Jun","Storm",NA,NA,NA,NA,NA,784,NA,NA
"USGS","02086849",2007-03-02,"Mar","Storm","Dissolved",239,477,NA,NA,NA,NA,NA
"USGS","02086849",2007-03-02,"Mar","Storm","Total",NA,NA,706,211,NA,NA,NA
"USGS","02086849",2007-03-02,"Mar","Storm",NA,NA,NA,NA,NA,505,NA,NA
"USGS","02086849",2008-09-06,"Sep","Storm","Dissolved",187,263.5,NA,NA,NA,NA,NA
"USGS","02086849",2008-09-06,"Sep","Storm","Total",NA,NA,355,156,NA,NA,NA
"USGS","02086849",2008-09-06,"Sep","Storm",NA,NA,NA,NA,NA,828,NA,NA
"USGS","02086849",2008-09-26,"Sep","Storm","Dissolved",227,457.5,NA,NA,NA,NA,NA
"USGS","02086849",2008-09-26,"Sep","Storm","Total",NA,NA,374,198,NA,NA,NA
"USGS","02086849",2008-09-26,"Sep","Storm",NA,NA,NA,NA,NA,602,NA,NA
"USGS","02086849",2009-01-06,"Jan","Storm","Dissolved",233,466.5,NA,NA,NA,NA,NA
"USGS","02086849",2009-01-06,"Jan","Storm","Total",NA,NA,383,197,NA,NA,NA
"USGS","02086849",2009-01-06,"Jan","Storm",NA,NA,NA,NA,NA,416,NA,NA
"USGS","02086849",2009-05-19,"May","Routine sample",NA,NA,NA,NA,NA,593,NA,NA
"USGS","02086849",2009-11-11,"Nov","Storm","Dissolved",208,288.5,NA,NA,NA,NA,NA
"USGS","02086849",2009-11-11,"Nov","Storm","Total",NA,NA,374,213,NA,NA,NA
"USGS","02086849",2009-11-11,"Nov","Storm",NA,NA,NA,NA,NA,509,NA,NA
"USGS","02086849",2010-09-27,"Sep","Storm","Dissolved",207,287,NA,NA,NA,NA,NA
"USGS","02086849",2010-09-27,"Sep","Storm","Total",NA,NA,345,184,NA,NA,NA
"USGS","02086849",2011-05-14,"May","Storm","Dissolved",351,966.5,NA,NA,NA,NA,NA
"USGS","02086849",2011-05-14,"May","Storm","Total",NA,NA,1053,248,NA,NA,NA
"USGS","02086849",2011-07-08,"Jul","Storm","Dissolved",348,899,NA,NA,NA,NA,NA
"USGS","02086849",2011-07-08,"Jul","Storm","Total",NA,NA,1024,262,NA,NA,NA
"USGS","02086849",2014-04-08,"Apr","Routine sample","Dissolved",348,964,NA,NA,NA,NA,NA
"USGS","02086849",2014-04-08,"Apr","Routine sample","Total",NA,NA,717,148,NA,NA,NA
"USGS","02086849",2014-04-08,"Apr","Routine sample",NA,NA,NA,NA,NA,526,NA,NA
"USGS","02086849",2014-04-15,"Apr","Routine sample","Dissolved",194,273,NA,NA,NA,NA,NA
"USGS","02086849",2014-04-15,"Apr","Routine sample","Total",NA,NA,762,279,NA,NA,NA
"USGS","02086849",2014-04-15,"Apr","Routine sample",NA,NA,NA,NA,NA,623,NA,NA
"USGS","02086849",2014-04-23,"Apr","Routine sample","Dissolved",1032,791,NA,NA,NA,NA,NA
"USGS","02086849",2014-04-23,"Apr","Routine sample","Total",NA,NA,1250,71,NA,NA,NA
"USGS","02086849",2014-04-23,"Apr","Routine sample",NA,NA,NA,NA,NA,576,NA,NA
"USGS","02086849",2014-04-29,"Apr","Routine sample","Dissolved",757,618.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-04-29,"Apr","Routine sample","Total",NA,NA,1016,75,NA,NA,NA
"USGS","02086849",2014-04-29,"Apr","Routine sample",NA,NA,NA,NA,NA,573,NA,NA
"USGS","02086849",2014-05-06,"May","Routine sample","Dissolved",761,621.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-05-06,"May","Routine sample","Total",NA,NA,1044,96,NA,NA,NA
"USGS","02086849",2014-05-06,"May","Routine sample",NA,NA,NA,NA,NA,803,NA,NA
"USGS","02086849",2014-05-12,"May","Routine sample","Dissolved",737,593.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-05-12,"May","Routine sample","Total",NA,NA,1005,111,NA,NA,NA
"USGS","02086849",2014-05-12,"May","Routine sample",NA,NA,NA,NA,NA,892,NA,NA
"USGS","02086849",2014-05-20,"May","Routine sample","Dissolved",315,787.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-05-20,"May","Routine sample","Total",NA,NA,381,98,NA,NA,NA
"USGS","02086849",2014-05-20,"May","Routine sample",NA,NA,NA,NA,NA,672,NA,NA
"USGS","02086849",2014-05-29,"May","Routine sample","Dissolved",1004,763.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-05-29,"May","Routine sample","Total",NA,NA,1234,77,NA,NA,NA
"USGS","02086849",2014-05-29,"May","Routine sample",NA,NA,NA,NA,NA,807,NA,NA
"USGS","02086849",2014-06-03,"Jun","Routine sample","Dissolved",353,971.5,NA,NA,NA,NA,NA
"USGS","02086849",2014-06-03,"Jun","Routine sample","Total",NA,NA,711,76,NA,NA,NA
"USGS","02086849",2014-06-03,"Jun","Routine sample",NA,NA,NA,NA,NA,670,NA,NA
"USGS","02086849",2014-06-10,"Jun","Routine sample","Dissolved",717,560,NA,NA,NA,NA,NA
"USGS","02086849",2014-06-10,"Jun","Routine sample","Total",NA,NA,990,115,NA,NA,NA
"USGS","02086849",2014-06-10,"Jun","Routine sample",NA,NA,NA,NA,NA,845,NA,NA
"USGS","02086849",2018-03-27,"Mar","Routine sample","Dissolved",705,1358.5,753,NA,NA,NA,NA
"USGS","02086849",2018-03-27,"Mar","Routine sample",NA,NA,NA,NA,NA,409,NA,NA
"USGS","360211078513701",2016-07-12,"Jul","Routine sample","Dissolved",170,245.5,NA,NA,NA,NA,NA
"USGS","360211078513701",2016-07-12,"Jul","Routine sample","Total",NA,NA,292,99,NA,NA,NA
"USGS","360211078513701",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,893,NA,NA
"USGS","360211078513701",2018-03-27,"Mar","Routine sample","Dissolved",213,297.5,299,NA,NA,NA,NA
"USGS","360211078513701",2018-03-27,"Mar","Routine sample",NA,NA,NA,NA,NA,1711,NA,NA
"USGS","360226078512801",2016-07-12,"Jul","Routine sample","Dissolved",136,201,NA,NA,NA,NA,NA
"USGS","360226078512801",2016-07-12,"Jul","Routine sample","Total",NA,NA,281,81,NA,NA,NA
"USGS","360226078512801",2016-07-12,"Jul","Routine sample",NA,NA,NA,NA,NA,895,NA,NA
